065219.8-320052.0|7092 01154 1|7.8
064931.8-323231.9|7092 02577 1|6.8
065900.4-324320.1|7093 00751 1|6.9
065443.1-324724.6|7093 01043 1|7.9
065557.9-330418.3|7093 01078 1|7.8
070049.7-332755.9|7093 03024 1|6.5
065941.5-332832.6|7093 03025 1|6.6
070435.7-320029.0|7094 00200 1|7.8
070444.5-315643.6|7094 00213 1|7.4
070906.1-325414.1|7094 01291 1|7.6
070908.7-315600.8|7094 01970 1|7.5
070816.5-332224.9|7094 02877 1|7.9
064033.6-341244.4|7095 00011 1|7.6
064111.0-343038.6|7095 00833 1|7.5
065202.0-335456.0|7096 00565 1|7.3
065010.8-335308.6|7096 02298 1|7.4
064613.6-341434.2|7096 02299 1|7.1
065052.4-342202.4|7096 02300 1|5.1
064849.2-345612.5|7096 02301 1|6.9
065735.8-352759.3|7097 00554 1|7.4
070133.1-352053.2|7097 01488 1|7.7
065536.5-334824.6|7097 01875 1|7.1
065414.8-341322.3|7097 02514 1|7.6
065825.1-340642.1|7097 02515 1|5.0
065645.7-352028.8|7097 02516 1|6.4
065817.2-352508.9|7097 02517 1|7.8
065717.6-353025.7|7097 02518 1|6.3
070147.2-353252.5|7097 02519 1|6.5
071117.1-342321.8|7098 01139 1|7.8
070517.0-340836.1|7098 01466 1|7.6
070532.0-344639.5|7098 02541 2|6.5
064302.4-372211.5|7099 00145 1|8.0
063750.2-360649.9|7099 00734 1|7.9
063612.6-360818.4|7099 00885 1|7.3
064240.4-363749.5|7099 01097 1|7.8
063713.8-365926.3|7099 02128 1|5.7
064528.8-365058.0|7100 01193 1|8.0
065356.9-363324.1|7100 01940 1|7.8
065142.4-361349.0|7100 02242 1|6.0
065712.2-365312.5|7101 00359 1|7.6
070038.0-355016.3|7101 01285 1|7.8
071026.5-371258.4|7102 00486 1|7.8
070930.6-355927.1|7102 01236 1|7.3
070513.8-355623.3|7102 01296 1|7.4
070749.6-354852.1|7102 01512 1|7.5
071313.0-305759.0|7103 00688 1|7.8
071434.9-312936.5|7103 01254 1|8.0
071436.7-303917.7|7103 02442 1|7.0
071802.7-305616.1|7103 02609 1|7.9
071204.1-304916.9|7103 02648 1|6.1
071357.3-302023.2|7103 02649 1|6.3
071606.9-302607.3|7103 02650 1|7.1
071521.1-304111.2|7103 02651 1|5.3
071833.6-304754.9|7103 02652 1|7.9
071833.4-304755.6|7103 02653 1|7.7
071657.2-305349.3|7103 02654 1|6.3
071347.2-310501.1|7103 02656 1|6.5
071402.7-313833.4|7103 02657 1|7.6
072340.4-302657.1|7104 01016 1|7.0
072610.1-313837.1|7104 01319 1|7.5
072441.6-314657.7|7104 02031 1|7.6
072334.7-311759.8|7104 03503 1|8.0
072354.4-301301.2|7104 03982 1|6.6
072904.9-312722.4|7104 03983 1|5.7
072543.0-314419.4|7104 03984 1|6.3
072443.9-314832.0|7104 03985 1|5.4
072851.7-315048.9|7104 03986 1|6.9
072851.2-315054.2|7104 03987 1|6.3
073827.7-315137.7|7105 00020 1|7.4
073720.0-304731.9|7105 00570 1|7.5
073811.1-312711.7|7105 02577 1|7.2
073633.9-311913.7|7105 02696 1|7.9
074029.0-300258.0|7106 00091 1|7.7
074421.3-301405.7|7106 00335 1|7.7
074405.2-311957.2|7106 01016 1|7.9
074026.3-300447.0|7106 01961 1|6.9
074735.4-303255.0|7106 02285 1|7.9
074409.7-314050.6|7106 02442 1|7.5
074004.4-301008.6|7106 02527 1|7.2
074206.7-301110.7|7106 03581 1|6.9
074052.6-313940.2|7106 03582 1|6.7
071619.4-320230.3|7107 00031 1|7.1
071441.0-323346.3|7107 00045 1|7.9
071224.1-315854.7|7107 00661 1|7.3
071700.6-330246.2|7107 00824 1|7.8
072050.4-322836.0|7107 01129 1|7.5
071913.7-334337.8|7107 03244 1|6.4
071832.1-322048.6|7107 03465 1|7.0
071356.2-332004.4|7107 03610 1|7.8
072003.0-333541.2|7107 03968 1|8.0
072403.8-315332.0|7108 00236 1|8.0
072235.6-320245.7|7108 04409 1|6.8
072208.3-323514.4|7108 04650 1|7.1
072300.7-315525.6|7108 04764 1|5.4
072331.9-321207.5|7108 04765 1|5.4
073325.2-332359.6|7109 00625 1|7.3
073550.6-332333.1|7109 01035 1|7.2
073412.8-332748.4|7109 01727 1|6.1
073757.6-320752.5|7109 03458 1|6.8
073949.3-323442.1|7110 00168 1|7.7
074135.0-334425.6|7110 00395 1|7.6
074303.1-331844.8|7110 00625 1|7.4
074030.5-332534.2|7110 01529 1|7.4
074201.2-320446.8|7110 02066 1|7.0
074622.1-332531.3|7110 02369 1|7.9
074743.3-324017.2|7110 02820 1|7.4
074113.3-323838.2|7110 03221 1|7.8
071906.5-351103.2|7111 01291 1|7.8
072856.7-345506.2|7112 00134 1|6.9
072717.1-335324.8|7112 00141 1|7.4
072622.1-351035.9|7112 00445 1|7.5
072427.8-342130.4|7112 00940 1|7.9
072332.2-343104.7|7112 00944 1|7.6
072823.2-351536.6|7112 01167 1|7.5
072917.1-341017.1|7112 01634 1|7.3
072135.8-340036.3|7112 02758 1|7.8
072115.1-352946.0|7112 03063 1|8.0
072658.7-341843.9|7112 03376 1|7.1
072642.5-340826.5|7112 03572 1|5.9
073744.8-351637.8|7113 00243 1|6.7
073815.6-345849.4|7113 01341 1|7.9
073034.1-340526.2|7113 01854 1|7.6
073102.0-345903.1|7113 02001 1|7.7
073722.1-345806.7|7113 03280 1|4.5
073942.3-342143.9|7114 00754 1|7.9
074316.8-334810.8|7114 01480 1|7.5
074535.0-341020.8|7114 02950 1|5.4
071234.7-361402.7|7115 00470 1|7.7
071414.1-362536.1|7115 00926 1|7.6
071511.8-361332.3|7115 01623 1|7.4
071528.7-363339.1|7115 01950 1|7.8
071727.2-365910.2|7115 01965 1|7.9
071446.9-371443.4|7115 02422 1|7.2
071225.8-363239.8|7115 03014 1|6.0
071649.4-363533.5|7115 03015 1|5.0
071818.4-364402.2|7115 03016 1|4.7
071838.2-364433.9|7115 03017 1|5.1
071708.6-370550.9|7115 03019 1|2.9
072447.4-371728.3|7116 00391 1|6.9
072319.6-362024.5|7116 00928 1|6.7
072930.3-364104.8|7116 01256 1|7.8
072358.3-355016.2|7116 01708 1|6.3
072216.4-355458.5|7116 02066 1|7.1
072447.0-371722.8|7116 02738 1|6.9
072216.3-355505.8|7116 02739 1|7.9
073402.4-371909.4|7117 00205 1|7.8
073042.5-372021.7|7117 00281 1|6.7
073555.6-372644.7|7117 00309 1|7.2
073723.6-362504.7|7117 00578 1|7.2
073125.8-360911.7|7117 01500 1|6.6
073222.3-355740.3|7117 02316 1|6.3
073142.7-355316.1|7117 02381 1|6.6
073537.2-360946.7|7117 02655 1|7.8
073351.0-362018.2|7117 02765 1|5.4
073843.9-362948.6|7117 02766 1|5.7
073940.7-354130.8|7118 00362 1|7.9
074409.7-360345.0|7118 00688 1|5.8
074714.6-360425.0|7118 00922 1|6.6
074348.5-361306.5|7118 01774 1|7.8
074100.2-365206.7|7118 02053 1|7.7
074234.6-362229.3|7118 02698 1|7.6
074332.6-364130.0|7118 02702 1|8.0
074312.0-360300.3|7118 02999 1|5.6
075313.1-314825.9|7119 00070 1|7.6
074841.7-313704.1|7119 00160 1|6.9
074842.9-301516.8|7119 00847 1|7.6
075527.4-302107.7|7119 01072 1|7.2
074836.5-304521.5|7119 01265 1|7.1
075622.7-301704.4|7119 01864 1|6.5
075513.8-305503.5|7119 01912 1|6.6
075451.2-313205.1|7119 01969 1|7.2
080201.8-310811.4|7120 00612 1|7.9
080135.8-303714.1|7120 00635 1|7.8
080135.1-303530.5|7120 00651 1|7.8
075949.1-302444.5|7120 00665 1|7.8
080013.8-311147.2|7120 01204 1|7.9
075957.1-302232.3|7120 01469 1|7.6
080248.4-311256.5|7120 01682 1|7.7
075740.1-302004.4|7120 02422 1|4.8
081334.5-314407.4|7121 00043 1|6.8
081043.8-300853.8|7121 01034 1|7.8
080909.5-313847.2|7121 01261 1|7.5
081154.8-301242.8|7121 01536 1|7.8
080906.7-301922.3|7121 01864 1|6.8
081758.3-300013.3|7122 00424 1|6.5
081559.0-301104.4|7122 00848 1|7.1
082342.0-302331.4|7122 00967 1|7.3
081552.5-305533.1|7122 01231 1|6.5
082330.7-304804.8|7122 01471 1|7.1
081500.7-302509.5|7122 02075 1|8.0
082004.9-310552.1|7122 02084 1|7.0
082245.7-313627.2|7122 02882 1|7.2
081500.7-305125.6|7122 03854 1|7.7
075055.5-330321.5|7123 00041 1|7.6
075107.6-333723.4|7123 00324 1|7.9
074919.6-331947.3|7123 00656 1|7.9
074935.4-331720.2|7123 00965 1|5.8
075133.2-324258.1|7123 00979 1|8.0
075300.4-331749.2|7123 02165 1|7.7
075711.7-330820.1|7124 00010 1|7.9
075822.4-333633.8|7124 00749 1|7.3
075708.6-331459.6|7124 03588 1|7.3
080253.6-330912.8|7124 03750 1|7.3
080304.2-322748.8|7124 03752 1|5.9
080546.5-331959.2|7124 03764 1|7.9
080416.2-324029.4|7124 03767 1|5.4
080544.9-333410.0|7124 03768 1|6.3
080503.3-333528.8|7124 03769 1|6.7
081332.7-331759.4|7125 00011 1|7.7
081051.4-322246.4|7125 01176 1|7.4
081006.3-325506.2|7125 02349 1|8.0
080855.8-331446.9|7125 04399 1|7.7
081411.0-320826.6|7125 04423 1|6.0
080814.5-332024.2|7125 04446 1|7.5
081315.0-320922.1|7125 04451 1|7.6
081341.1-333410.3|7125 04501 1|6.5
082320.8-321941.5|7126 00172 1|7.8
081728.3-325212.2|7126 00777 1|6.9
081703.4-330026.9|7126 01023 1|7.9
082215.6-315516.6|7126 01210 1|8.0
082358.9-325348.8|7126 01880 1|7.1
081909.1-330620.1|7126 01935 1|8.0
082051.9-324741.9|7126 02198 1|7.9
082123.0-330315.7|7126 03938 1|5.0
075313.6-345618.7|7127 00906 1|6.7
075316.0-340220.0|7127 01536 1|7.6
075404.9-340120.0|7127 02091 1|7.5
075215.7-344219.6|7127 02092 2|5.1
075439.9-345048.2|7127 02093 1|6.3
074914.6-351435.8|7127 02094 1|5.9
080021.0-341608.2|7128 01328 1|7.6
075748.9-345542.1|7128 01434 1|7.9
080139.7-344142.2|7128 01456 1|7.6
080439.7-345350.1|7128 01803 1|7.9
080250.5-343244.5|7128 02044 1|7.5
075703.0-342242.4|7128 02209 1|7.0
075706.8-351255.6|7128 02643 1|7.9
080028.1-340726.0|7128 02679 1|7.5
080129.5-352244.1|7128 02680 1|7.5
080759.9-340109.0|7129 01021 1|7.9
081350.7-351229.8|7129 04612 1|7.0
081304.2-343442.7|7129 04635 1|7.2
081413.3-352924.1|7129 04637 1|5.9
080800.3-351239.8|7129 04646 1|7.2
080910.2-352718.1|7129 04647 1|6.3
081817.4-352706.1|7130 01652 1|5.7
081706.2-342950.0|7130 01996 1|7.6
081929.5-343524.5|7130 02321 1|6.4
082107.4-345338.6|7130 02411 1|7.9
074849.3-354423.2|7131 00118 1|7.8
075020.7-354726.1|7131 00332 1|7.4
074950.3-360536.7|7131 01075 1|6.9
075026.0-361430.8|7131 01191 1|7.2
075411.0-355238.2|7131 02155 1|5.4
075303.5-362149.6|7131 02156 1|5.5
075333.6-365609.8|7131 02157 1|7.6
075837.7-370113.9|7132 00497 1|7.1
080254.9-361311.0|7132 01108 1|7.8
080119.0-355414.7|7132 01314 1|7.6
080148.1-361053.2|7132 01827 1|7.8
080136.3-354720.0|7132 01870 1|7.8
080014.8-355929.4|7132 02154 1|7.2
080237.5-362404.4|7132 02155 1|6.6
080224.7-365012.5|7132 02156 1|7.8
080206.1-370300.2|7132 02157 1|6.5
080137.5-371701.4|7132 02158 1|5.9
075930.6-371808.6|7132 02159 1|7.4
080738.1-372608.3|7133 00188 1|8.0
080745.3-372531.7|7133 00600 1|7.8
081207.9-354358.2|7133 03074 1|7.9
081234.9-364002.1|7133 04093 1|7.9
081023.7-361356.2|7133 04140 1|7.7
081121.7-364803.5|7133 04426 1|7.4
081403.8-365708.0|7133 04547 1|7.1
081405.6-362532.4|7133 04550 1|7.6
081358.3-361920.2|7133 04552 1|5.0
081456.7-354119.3|7133 04553 1|6.9
081318.2-362030.3|7133 04558 1|7.3
081101.7-371732.5|7133 04560 1|6.4
081227.4-365921.2|7133 04563 1|6.5
081250.7-361341.4|7133 04565 1|7.6
081322.7-361837.5|7133 04583 1|7.3
081358.7-362026.8|7133 04584 1|6.0
081153.4-354622.9|7133 04586 1|6.9
081329.5-355358.3|7133 04588 1|4.7
080708.8-362253.1|7133 04589 1|7.4
080808.0-362506.3|7133 04590 1|7.8
081625.0-361209.4|7134 01983 1|7.1
081558.8-355411.5|7134 01985 1|6.3
081746.2-360403.3|7134 02201 1|6.7
081945.4-372503.9|7134 02291 1|7.1
081612.6-355255.7|7134 02473 1|7.4
081528.1-372219.3|7134 02686 1|7.4
082121.0-362903.0|7134 02734 1|5.1
081503.0-363918.2|7134 02749 1|7.7
081812.8-372229.5|7134 02766 1|7.8
081812.8-372229.5|7134 02766 2|7.2
081958.4-363640.3|7134 02953 1|7.6
081833.3-363933.4|7134 02967 1|4.5
082951.8-301932.9|7135 00897 1|7.7
082857.6-305057.8|7135 01490 1|8.0
083203.2-314241.0|7135 01683 1|7.7
083048.8-310804.1|7135 01946 1|7.4
082716.4-314021.8|7135 02533 1|6.4
083251.5-313003.0|7135 02774 1|6.5
083732.1-302955.8|7136 00582 1|7.8
083657.8-314319.0|7136 01695 1|7.9
083616.8-312017.9|7136 02496 1|7.6
083515.0-311708.2|7136 02814 1|8.0
085015.2-302500.4|7137 00151 1|7.7
084500.7-305841.1|7137 00158 1|7.2
084927.2-305601.9|7137 02627 1|7.9
085845.8-311439.0|7138 02016 1|8.0
082649.7-320135.3|7139 00162 1|7.8
082737.7-315936.7|7139 00306 1|7.3
083028.6-320933.4|7139 00552 1|5.8
082617.8-325648.5|7139 00655 1|7.8
083009.5-330426.9|7139 00743 1|7.8
082600.6-321012.0|7139 01016 1|7.2
082631.4-331249.4|7139 01233 1|7.9
082510.8-315624.7|7139 01669 1|6.8
083229.7-321400.6|7139 01768 1|7.7
082704.2-321100.4|7139 02081 1|6.9
083050.7-333841.1|7139 02518 1|7.1
083621.7-321542.7|7140 00547 1|6.8
083912.4-333640.7|7140 02201 1|7.7
083431.9-323555.5|7140 03356 1|6.5
083729.6-334444.5|7140 03565 1|6.5
084556.6-320949.8|7141 00425 1|7.0
084636.9-331442.9|7141 00458 1|7.9
084751.5-332354.2|7141 01754 1|6.9
084945.4-325206.0|7141 02065 1|8.0
084212.6-321352.8|7141 02478 1|7.3
084951.5-324649.9|7141 02513 1|5.3
084427.9-320115.3|7141 02602 1|7.5
084508.9-321457.3|7141 02647 1|6.9
084335.5-331111.0|7141 02725 1|3.6
085249.6-323401.7|7142 00046 1|7.6
085525.3-332406.4|7142 00091 1|7.1
085409.9-320920.2|7142 00156 1|7.4
085820.6-320832.1|7142 00544 1|7.9
085226.1-323033.6|7142 00674 1|6.6
085847.0-315757.8|7142 02081 1|7.7
082649.7-341029.0|7143 00054 1|7.6
082759.4-350649.6|7143 00459 1|5.7
082405.9-345804.3|7143 00572 1|7.8
082930.9-341544.3|7143 00589 1|7.6
082843.0-344353.8|7143 00649 1|7.7
082942.8-340353.6|7143 00679 1|7.8
082517.7-342201.3|7143 00809 1|7.9
082819.3-351001.8|7143 00858 1|7.7
082409.1-353032.4|7143 01008 1|7.4
083258.5-343802.5|7143 01288 1|6.5
082648.8-343550.1|7143 01300 1|8.0
082720.8-344152.0|7143 01415 1|7.7
084002.7-340111.3|7144 00004 1|7.6
083950.1-340035.3|7144 00078 1|7.2
083511.4-340127.5|7144 00384 1|6.9
083847.6-335215.4|7144 00558 1|7.7
083324.1-343855.3|7144 03553 1|7.8
084006.1-351830.1|7144 03639 1|4.1
084723.9-343601.2|7145 02061 1|6.8
084651.5-340401.6|7145 02454 1|7.6
084621.6-335407.3|7145 02459 1|7.3
084649.2-343722.6|7145 02569 1|6.3
085105.0-342512.8|7146 00504 1|7.8
085547.9-341608.4|7146 01655 1|7.7
085501.7-340835.5|7146 01932 1|7.3
083029.8-364316.8|7147 01105 1|7.0
082656.6-364050.8|7147 01313 1|8.0
082400.8-364258.0|7147 01401 1|7.4
083126.0-364136.6|7147 01457 1|7.9
082709.1-365524.9|7147 01537 1|7.6
084121.3-355715.5|7148 00302 1|8.0
083723.1-360812.5|7148 01170 1|7.8
083610.2-361548.8|7148 02212 1|7.9
083914.2-372812.5|7148 03010 1|7.1
083459.0-372031.3|7148 03148 1|8.0
083411.4-365422.3|7148 03842 1|6.7
083922.1-363624.1|7148 03874 1|6.2
083320.4-363939.5|7148 03914 1|7.6
084934.7-365744.6|7149 00422 1|7.7
085012.8-364030.4|7149 00488 1|7.8
084605.1-370053.7|7149 01084 1|8.0
084725.1-364502.7|7149 01096 1|7.5
084237.9-372258.5|7149 02382 1|7.8
084955.6-363658.0|7149 02450 1|7.2
085023.4-355549.7|7149 02738 1|7.0
084257.0-355635.9|7149 02739 1|6.4
084548.4-364434.8|7149 02740 1|7.4
084451.9-370850.1|7149 02741 1|5.7
085401.1-353901.7|7150 00450 1|7.4
085619.8-370721.0|7150 00791 1|6.9
085452.4-360325.3|7150 01308 1|7.5
085238.7-363243.2|7150 02588 1|6.5
090234.5-310103.6|7151 00209 1|7.8
090728.5-300458.3|7151 00728 1|7.5
091445.3-300936.5|7152 00367 1|7.8
091503.7-302201.5|7152 00577 1|7.9
090956.4-302155.4|7152 00953 1|5.6
091256.2-310358.0|7152 01148 1|7.3
092558.9-312208.5|7153 00608 1|7.9
092611.0-300205.3|7153 01014 1|7.2
092044.4-314536.5|7153 02033 1|7.4
092126.0-304822.2|7153 02435 1|7.8
092044.4-314536.5|7153 02496 1|7.9
093009.8-300839.4|7154 00391 1|7.9
093021.9-313259.8|7154 01616 1|7.2
093132.2-315218.6|7154 01728 1|5.9
090338.5-334139.9|7155 00100 1|7.8
090421.2-330606.7|7155 00339 1|7.9
090251.8-322624.2|7155 02124 1|6.9
090316.1-333602.4|7155 03226 1|7.1
090316.6-333614.5|7155 03227 1|7.9
091457.9-330401.0|7156 00634 1|7.5
091534.6-331926.3|7156 00884 1|7.0
091421.5-323325.0|7156 01439 1|6.7
091415.3-333056.9|7156 02794 1|8.0
092544.5-331027.1|7157 00250 1|7.9
092339.5-331201.7|7157 01189 1|6.7
093400.7-320122.0|7158 00311 1|7.6
093019.7-332413.9|7158 00550 1|7.0
092918.1-334021.1|7158 01040 1|7.7
093357.6-315627.2|7158 02208 1|7.6
093046.1-315321.2|7158 02543 1|6.2
090849.8-352057.9|7159 02479 1|7.9
090712.1-343110.8|7159 02644 1|7.9
092635.3-335350.6|7161 00020 1|7.1
092249.6-353123.5|7161 00379 1|7.3
092349.8-351451.1|7161 00527 1|6.6
092255.0-345226.3|7161 00934 1|7.8
092110.4-352126.0|7161 01167 1|7.5
091957.4-352953.1|7161 01217 1|7.2
091843.6-340545.3|7161 01324 1|7.7
092222.0-345836.1|7161 01837 1|7.8
092221.3-340012.4|7161 02302 1|7.8
092130.6-342011.6|7161 02360 1|7.6
091947.9-340612.0|7161 02426 1|6.4
093457.2-342202.7|7162 00185 1|7.3
092738.4-350026.7|7162 00264 1|6.7
092814.6-345414.9|7162 00402 1|7.4
092714.2-334728.8|7162 00555 1|7.3
092928.8-340147.5|7162 01355 1|7.7
092842.5-353645.8|7162 01442 1|7.8
090201.8-354117.7|7163 01237 1|7.7
090358.5-364420.3|7163 01557 1|7.3
090557.0-360545.2|7163 01816 1|7.4
090623.1-364811.3|7163 02373 1|7.9
090807.2-372131.9|7163 02741 1|7.3
091756.3-372352.4|7164 01205 1|7.1
091746.6-354123.6|7164 01651 1|7.8
091126.2-354452.1|7164 02891 1|7.4
091033.2-365040.2|7164 03381 1|7.6
091446.4-355743.1|7164 04048 1|7.3
091545.1-372447.3|7164 04049 1|4.7
092500.3-355419.0|7165 01005 1|7.7
092602.6-355807.0|7165 01357 1|8.0
092013.0-365715.6|7165 03051 1|7.9
093110.0-355533.0|7166 01054 1|7.8
093403.3-360828.8|7166 01206 1|7.9
093309.8-362416.8|7166 01281 1|7.6
093133.0-354253.1|7166 01418 1|6.0
092722.9-365248.5|7166 02409 1|7.8
093511.8-354925.5|7166 02470 1|6.5
093130.8-364501.7|7166 02507 1|7.3
093421.2-364943.1|7166 02974 1|7.9
092914.7-355704.8|7166 03038 1|4.7
093714.2-301239.9|7167 00363 1|7.5
093746.3-304041.5|7167 01261 1|7.9
093716.9-305812.5|7167 01295 1|7.1
094002.1-302959.1|7167 01316 1|8.0
094016.9-305518.3|7167 01366 1|7.5
094152.3-301812.2|7167 01428 1|6.7
093603.4-311356.3|7167 01508 1|7.8
094832.4-301914.3|7168 00291 1|7.9
094704.0-311605.2|7168 01281 1|7.0
094630.7-311628.1|7168 01313 1|7.9
095103.9-313034.5|7168 01411 1|7.7
094522.0-301209.9|7168 02077 1|6.4
095615.6-310529.3|7169 00336 1|6.9
095956.6-312058.3|7169 00371 1|7.4
100249.3-303439.1|7169 00971 1|6.7
101012.7-305354.6|7170 00417 1|7.9
100545.3-305330.0|7170 00472 1|6.7
100837.3-310609.9|7170 01449 1|8.0
094124.8-332346.8|7171 01494 1|6.9
094251.9-332407.5|7171 01737 1|7.5
093709.9-321043.1|7171 02209 1|5.7
094736.5-331437.3|7172 01623 1|6.7
095355.2-331406.0|7172 01715 1|7.7
094524.3-324057.7|7172 01792 1|6.9
095155.7-325847.8|7172 01830 1|7.3
094616.1-333029.7|7172 02168 1|6.9
095511.9-332148.1|7173 00426 1|7.5
095510.8-334126.4|7173 01827 1|7.3
095716.6-325128.2|7173 01878 1|7.2
095635.5-332506.6|7173 02138 1|6.0
100801.9-320333.7|7174 00163 1|7.6
100931.8-325048.0|7174 00494 1|7.5
100323.5-331417.8|7174 01799 1|6.8
100532.7-332331.9|7174 02233 1|7.0
094229.2-353440.6|7175 01181 1|7.9
094241.4-353006.2|7175 02473 1|6.4
100013.6-351848.3|7177 00718 1|7.9
095658.7-344932.2|7177 01896 1|7.5
100200.4-341024.8|7177 02007 1|7.1
095432.5-345425.0|7177 02053 1|7.3
101153.8-351929.1|7178 00237 1|7.0
101148.9-342002.5|7178 00806 1|6.7
100455.6-350903.7|7178 01574 1|7.9
100823.0-350049.3|7178 01814 1|7.2
100526.5-345257.6|7178 01971 1|6.7
094043.4-370934.4|7179 00384 1|7.9
094201.7-370457.7|7179 00588 1|7.8
093625.8-361806.8|7179 00912 1|7.6
093755.7-365533.5|7179 01361 1|7.8
094110.2-360142.9|7179 01802 1|7.4
093728.4-360545.6|7179 02019 1|6.1
095031.5-361542.7|7180 00847 1|7.7
094559.8-355149.7|7180 01245 1|6.9
094928.1-371112.4|7180 02159 1|6.1
094951.3-361606.5|7180 02418 1|6.5
095428.9-371724.4|7181 00160 1|7.6
100005.9-360235.6|7181 01199 1|7.4
095852.3-355327.5|7181 01572 1|5.3
100801.6-372000.4|7182 00715 1|6.4
100931.8-355124.4|7182 01231 1|6.2
100515.3-362303.8|7182 02006 1|6.4
101442.6-304903.0|7183 00201 1|7.8
102034.1-314849.2|7183 00677 1|6.6
101543.9-311205.2|7183 00735 1|7.9
102012.0-313458.5|7183 01129 1|7.4
101939.3-305944.4|7183 01474 1|7.5
102349.0-301658.9|7184 00408 1|7.8
102313.1-300944.1|7184 01065 1|6.3
102335.0-305533.4|7184 01223 1|7.9
102935.4-303625.4|7184 02064 1|5.6
102709.1-310404.0|7184 02065 1|4.4
103448.9-312046.6|7185 01788 1|7.4
103712.8-314545.7|7185 01789 1|6.9
104733.4-313611.6|7186 00100 1|7.2
104337.7-305202.8|7186 00901 1|7.5
104317.9-314535.0|7186 02019 1|6.7
101324.7-330154.2|7187 00126 1|6.4
101226.2-324122.0|7187 00937 1|7.5
101250.4-323056.2|7187 01267 1|7.2
101838.1-323218.0|7187 01319 1|7.9
102013.7-330743.4|7187 01638 1|7.5
102933.7-325630.5|7188 00685 1|7.5
102439.0-332918.3|7188 01575 1|7.7
102929.1-332431.9|7188 01584 1|7.8
103243.7-323335.0|7189 01617 1|7.8
103635.9-331621.4|7189 02085 1|7.1
103952.6-333646.1|7190 01703 1|7.4
104226.6-333920.4|7190 02103 1|7.7
104322.2-320813.9|7190 02125 1|7.2
104243.2-324256.4|7190 02126 1|5.6
101215.1-335441.2|7191 00366 1|7.8
101651.7-340738.4|7191 02448 1|7.4
101910.8-343659.3|7191 02466 1|6.7
102747.8-342358.1|7192 01463 1|7.6
103130.2-350742.0|7193 01318 1|7.4
104450.7-352038.5|7194 01239 1|7.9
104309.3-350014.8|7194 01652 1|7.6
101834.9-354555.2|7195 01436 1|7.7
101621.9-365429.7|7195 02140 1|7.5
101520.9-363103.8|7195 02812 1|6.3
101837.9-364816.4|7195 02826 1|6.5
102814.6-361312.7|7196 00883 1|7.5
103329.4-360357.6|7197 00101 1|7.7
103240.5-362723.7|7197 01155 1|8.0
103527.6-372141.0|7197 01294 1|7.2
103742.1-354312.1|7197 02572 1|7.0
103417.0-372312.4|7197 02629 1|6.9
104526.6-372332.3|7198 00776 1|7.7
103942.3-372559.6|7198 00804 1|7.7
103919.6-372625.9|7198 00950 1|7.9
104130.3-354352.1|7198 01236 1|6.8
104051.5-354430.2|7198 01268 1|6.5
104549.5-365636.6|7198 01825 1|7.8
104439.4-365550.3|7198 01839 1|6.7
103916.3-364037.7|7198 02352 1|6.8
105450.5-302005.2|7199 01112 1|7.9
104900.5-310332.9|7199 01367 1|7.5
104904.9-304502.4|7199 01637 1|7.4
105551.2-314710.7|7199 01854 1|7.3
105652.1-311216.9|7199 01861 1|7.5
104814.1-314116.3|7199 01868 1|5.9
110512.3-302608.4|7200 00608 1|7.6
110432.9-305032.9|7200 00961 1|8.0
110040.8-315021.7|7200 01475 1|6.1
110754.4-301028.5|7201 00619 1|6.6
110834.5-300739.0|7201 00837 1|8.0
110652.3-303317.9|7201 00973 1|6.8
111925.9-301922.8|7202 00060 1|7.9
111808.9-314508.4|7202 00599 1|7.5
112135.5-313117.6|7202 00742 1|7.8
105347.9-321936.4|7203 00700 1|7.9
105933.6-330430.7|7204 00311 1|7.9
110353.2-332640.3|7204 01132 1|7.4
110316.1-315739.1|7204 01673 1|6.6
105913.7-334415.3|7204 01785 1|5.8
111034.6-323350.2|7205 00020 1|7.3
111214.8-322601.7|7205 00168 1|6.6
110712.7-333318.1|7205 00205 1|7.7
110708.4-323513.3|7205 00968 1|6.6
110953.4-322203.1|7205 01408 1|5.8
112031.2-320607.5|7206 00091 1|7.5
112151.6-331804.3|7206 00632 1|7.9
111739.2-333249.7|7206 00734 1|6.9
111502.4-331903.9|7206 01715 1|7.0
105026.4-335022.1|7207 00090 1|7.6
105301.3-352920.6|7207 00541 1|6.8
105044.3-342910.7|7207 01428 1|8.0
105554.0-350651.6|7207 01758 1|7.4
104957.0-340329.5|7207 02017 1|5.6
105906.4-342204.9|7208 01514 1|7.9
105904.3-345234.0|7208 01683 1|7.8
105947.0-350835.3|7208 01990 1|7.5
111423.5-345851.7|7209 01180 1|7.9
111236.4-352409.7|7209 01442 1|7.7
111738.9-344414.3|7210 00415 1|6.5
112108.7-353126.2|7210 00588 1|7.4
111619.8-344004.4|7210 01126 1|6.8
111657.6-345538.4|7210 01339 1|7.0
105356.3-362724.8|7211 00602 1|6.8
104955.3-354816.1|7211 01679 1|7.3
105112.0-365726.2|7211 01989 1|7.8
105643.1-370816.0|7211 02295 1|4.7
110416.7-364317.5|7212 01264 1|7.1
105811.0-353955.3|7212 02043 1|8.0
110454.2-354816.8|7212 02221 1|5.4
111021.4-360542.6|7213 00180 1|7.7
111102.0-361332.0|7213 01839 1|7.6
112248.3-361432.8|7214 00098 1|7.4
112347.5-360521.2|7214 00180 1|7.0
